model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
dense_cnn,all,pca,2,origin,11.6030820503,12.245008021199999,11.3066167283,0.125108659477,0.798731714219,0.0938513377351,0.685614317679,./logs/62b54cf2-316a-11e8-94d8-d094662bd47d/best_model_0_13.h5
dense_cnn,all,pca,2,origin,11.7892330501,12.6203399652,11.3082050958,0.129549053026,0.813486096943,0.09543560103910001,0.6934375768719999,./logs/ba6700ba-318a-11e8-8132-d094662bd47d/best_model_0_13.h5
