model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,all,fa,22,True,9.025455313954854,10.789347069431056,10.838631225838741,0.07172358912314748,0.6207452871703274,0.08191278324620033,0.6194028458316831,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_16_0.h5
cnn,all,tca,18,True,8.852705624247852,10.228471856109476,10.260170739572805,0.07154436497350297,0.6705322170784338,0.0829637358476101,0.6973513714722197,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_14_0.h5
cnn,all,tca,30,True,9.192624013772768,10.251741053841137,10.48258761841837,0.08000654585948855,0.7100072063212651,0.08473931953783263,0.6737615424989696,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_23_0.h5
cnn,all,tca,14,True,9.996012472649406,10.93729337161217,10.850556198017639,0.08914870398593767,0.7164381490577816,0.08679732820166458,0.6640905709675541,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_11_2.h5
cnn,all,fa,10,True,8.988595513158176,10.092638509750428,10.933586896795648,0.08283102186958033,0.7473764250789544,0.08718087718444552,0.6759378087921545,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_7_0.h5
cnn,all,pca,26,True,7.971566543229434,9.794597713129964,10.924228116591394,0.06579659752449155,0.6542141927732469,0.08847973344626582,0.6855953486680264,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_18_0.h5
cnn,all,pca,22,True,9.055006154699093,10.182043353127877,11.058489668541302,0.08803200219879198,0.7939972633701831,0.0902523230977138,0.6955764092473609,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_15_0.h5
cnn,all,tca,26,True,13.620036096995959,14.563131852725325,11.327027437014541,0.181510307421617,1.0335196420901864,0.09116065478633344,0.693878452796338,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_20_2.h5
cnn,all,pca,2,True,11.746762299864539,12.619149037297875,11.03003992136349,0.12883030314872795,0.8199892136764759,0.09142153031955266,0.7028917402756838,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_0_1.h5
cnn,all,pca,6,True,11.586294318498329,12.20451672273259,11.156899814262895,0.12358615689579253,0.9368837835617824,0.09201490122277818,0.7101296584586401,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_3_0.h5
cnn,all,fa,14,True,9.507566443071452,10.151107866724029,11.077880915389912,0.08314284785306911,0.7117144435557956,0.09252552695068761,0.6426652795595104,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_10_0.h5
cnn,all,tca,10,True,10.191081323236734,11.231818475858873,11.052967445794456,0.10113297236219826,0.813830570189779,0.09273766443133333,0.7054482317147098,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_8_2.h5
cnn,all,pca,30,True,9.063112421002,10.155439400490126,11.284455208377041,0.08071491348721854,0.6792677926994736,0.09384545882550349,0.7369213802398004,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_21_0.h5
cnn,all,pca,14,True,9.421621095135805,10.202316194360888,10.975027269869914,0.0894390377419117,0.7661967760520727,0.09418215336710764,0.7410944051275999,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_9_0.h5
cnn,all,pca,10,True,11.6074797744586,12.391160924153958,11.383797368888349,0.166449056882577,2.1019701352515336,0.09513206078824082,0.7053532171087407,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_6_0.h5
cnn,all,pca,18,True,10.412859561309268,10.640115957308454,11.419524199892075,0.10193383061714255,0.7999654954907907,0.09560720649363014,0.7324361608166794,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_12_2.h5
cnn,all,fa,2,True,12.267659971087872,13.10734638761183,11.552062035427262,0.15653547964227305,1.3243738778779508,0.09613841659273653,0.7285828851560767,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_1_0.h5
cnn,all,fa,18,True,11.015706296871938,11.691626919631187,11.711068422937831,0.09551396305119945,0.7456544346633811,0.09658819969928213,0.6783149637491492,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_13_2.h5
cnn,all,tca,22,True,10.41326636240184,11.22387967188744,11.622228840554003,0.09887835522696581,0.8057664627578708,0.09671298659877578,0.7422107238160411,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_17_2.h5
cnn,all,fa,6,True,9.21542513531509,10.419228342424613,11.344375434069988,0.07857056596059134,0.712651928861397,0.09750366555769902,0.7646584588369563,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_4_0.h5
cnn,all,tca,6,True,11.501776720535034,12.032522786474352,11.652892968619154,0.11858826709775863,0.8156998515881518,0.10797602402937267,0.7054124831078611,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_5_0.h5
cnn,all,fa,26,True,9.864133918054725,10.285350452077667,12.514157243425197,0.09080794421386354,0.8595664614888733,0.1090120546782362,0.6930053239041799,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_19_0.h5
cnn,all,tca,2,True,13.402314743158795,14.51374295151157,13.103744646551323,0.1679770198506073,0.953936621222025,0.11070747524252825,0.7034740466386847,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_2_0.h5
cnn,all,fa,30,True,9.457189136051893,10.09263321813176,12.10922485097551,0.08146308608940642,0.6778333285935829,0.1137120030408447,0.7362588948862185,./logs/42e050dc-30f9-11e8-9748-d094662bd47d.h5/best_model_22_0.h5
