model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,engineer,tca,2,origin,16.2933045298,15.4540785586,13.98693394,0.188077312296,0.8943728556739999,0.146183114329,0.823145584554,./logs/0aa22d3c-316a-11e8-9bbb-d094662bd47d/best_model_2_1.h5
cnn,engineer,pca,2,origin,18.6423357983,18.1353145172,14.6108830876,0.22636917923099997,1.0156318052600002,0.149726186819,0.819179011156,./logs/0aa22d3c-316a-11e8-9bbb-d094662bd47d/best_model_0_0.h5
cnn,engineer,pca,2,origin,16.5949049862,16.409970294,14.792611893699998,0.156284143204,0.88750028669,0.15039164013800002,0.838371127506,./logs/d770accc-318c-11e8-af26-d094662bd47d/best_model_0_1.h5
cnn,engineer,all,-1,origin,17.159629053299998,16.5612326791,13.6338342604,0.29834969039000003,1.68613449729,0.155790748561,0.8827071973999999,./logs/d770accc-318c-11e8-af26-d094662bd47d/best_model_16_0.h5
cnn,engineer,all,-1,origin,15.524217888199999,15.302028834300001,13.9606795279,0.15074251503900002,0.881139763383,0.15705378296599998,0.905177044902,./logs/0aa22d3c-316a-11e8-9bbb-d094662bd47d/best_model_24_1.h5
cnn,engineer,fa,2,origin,17.5794366621,16.9039913229,14.7785428756,0.17216615085499998,0.874702072353,0.16121904601,0.922061439404,./logs/d770accc-318c-11e8-af26-d094662bd47d/best_model_1_1.h5
cnn,engineer,fa,2,origin,16.314543566199998,15.57790488,14.8170737559,0.152852558428,0.918741256717,0.165831439514,0.961999602076,./logs/0aa22d3c-316a-11e8-9bbb-d094662bd47d/best_model_1_0.h5
