model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,poi,pca,6,origin,12.104435152699999,12.597937529500001,11.695805437999999,0.09389539139519999,0.7302745234800001,0.109538418473,0.754853190459,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_3_0.h5
cnn,poi,fa,14,origin,12.669193760299999,13.0473964842,12.4348556062,0.100950266676,0.708985081328,0.109808594399,0.753304807226,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_7_2.h5
cnn,poi,tca,2,origin,11.9941695872,12.5749366499,11.4314337752,0.0897433105607,0.7106850713860001,0.111086881112,0.748454200392,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_2_0.h5
cnn,poi,pca,14,origin,10.7864895215,11.3519224368,11.1843121138,0.07285637439170001,0.643440984893,0.111630995851,0.756647051092,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_9_0.h5
cnn,poi,fa,10,origin,14.0103661907,14.2240123665,12.491028750999998,0.126032527832,0.7615205477310001,0.112278982084,0.755715760914,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_7_2.h5
cnn,poi,fa,18,origin,12.457806236600002,13.1817637492,12.3723058626,0.10366692078,0.695698395125,0.112347325102,0.7419582440870001,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_9_1.h5
cnn,poi,pca,6,origin,13.6345885789,13.448794917799999,11.7214413878,0.11198375730599999,0.745090984273,0.11261277044000001,0.756765645249,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_2_0.h5
cnn,poi,fa,6,origin,13.772593369500001,13.5775537911,12.025774453399999,0.114000016243,0.706723337577,0.113144811784,0.744035318493,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_3_2.h5
cnn,poi,tca,18,origin,12.108272845799998,12.862484835899998,10.898853817200001,0.0875949712504,0.6442829470629999,0.113322873741,0.761998693777,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_14_0.h5
cnn,poi,fa,14,origin,10.9273337776,12.125061351500001,12.3539646008,0.07429336127910001,0.661658532839,0.113755366984,0.7587441405419999,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_10_0.h5
cnn,poi,fa,10,origin,11.485772389200001,12.1695961811,12.7101589491,0.0796545568862,0.637899341722,0.117640327513,0.7428694112700001,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_5_0.h5
cnn,poi,pca,14,origin,10.660063617899999,11.014067713900001,11.287581254700001,0.0725739545073,0.651210851487,0.122661697104,0.810533233227,./logs/d776c968-318c-11e8-b5c5-d094662bd47d/best_model_6_0.h5
cnn,poi,fa,18,origin,12.2488486098,13.334828717799999,13.627722367899999,0.0977358030538,0.707046848683,0.129263690693,0.8016239958050001,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_13_0.h5
cnn,poi,fa,6,origin,11.3090227627,11.85164034,12.429989015799999,0.08346032009910001,0.6580702526250001,0.129998372925,0.803059003345,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_4_0.h5
cnn,poi,tca,14,origin,11.5461226047,12.206119816,10.8682719896,0.08385786518560001,0.613416267449,0.1460010988,0.937413519958,./logs/0aa0de78-316a-11e8-a286-d094662bd47d/best_model_11_0.h5
