model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,all,pca,8,origin,8.82987382474,11.168176241600001,10.7284507315,0.069603947219,0.6766762378710001,0.0950388142485,0.724241287676,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_6_0.h5
cnn,all,fa,2,origin,11.242865350699999,11.264238586800001,11.259633384,0.09830719612260001,0.6950744301940001,0.09504534759569999,0.721676008459,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_1_0.h5
cnn,all,fa,22,origin,9.80414406771,10.3511017395,11.4087265651,0.0700019664963,0.6187016437489999,0.0953824511462,0.7304478962090001,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_21_3.h5
cnn,all,fa,30,origin,9.55514688255,10.221084837000001,10.7376304449,0.0693594695413,0.599400076755,0.09618337106760001,0.7568799317329999,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_29_2.h5
cnn,all,pca,14,origin,9.3848847769,10.4933205734,10.9922100848,0.07545470706,0.633944209111,0.0964170543928,0.744778767978,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_12_0.h5
cnn,all,pca,22,origin,10.4227359106,10.883468291400002,11.148027188,0.0872102026656,0.7128485453110001,0.09670011148949999,0.75547571359,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_10_0.h5
cnn,all,pca,30,origin,10.4323807052,10.5163871173,10.9230355154,0.0847379981121,0.673908988735,0.0967337242825,0.777003539995,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_28_3.h5
cnn,all,fa,18,origin,10.300917096900001,11.5155845331,11.4989451755,0.07396932330580001,0.663879894315,0.09689976072360001,0.7154715318520001,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_17_0.h5
cnn,all,fa,10,origin,10.5891183982,10.8773529697,11.363045120599999,0.0822579340466,0.6691946166030001,0.0979886047442,0.7564447730339999,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_9_2.h5
cnn,all,pca,16,origin,10.5637254691,10.940200478900001,11.096194775299999,0.0875267546256,0.702388990538,0.0995531046827,0.7855891030850001,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_14_2.h5
cnn,all,fa,22,origin,10.8178305433,10.871731367,11.7026520143,0.0835738381447,0.658055806046,0.0996992698433,0.7366444950040001,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_11_2.h5
cnn,all,pca,6,origin,10.6458005062,11.0193754033,11.277334863,0.08585660131430001,0.712074544421,0.100364479526,0.787444222691,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_2_0.h5
cnn,all,fa,6,origin,10.3839545622,10.844905753900001,11.2692483272,0.07921484003830001,0.665907322902,0.10047005016,0.774699719752,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_3_0.h5
cnn,all,fa,14,origin,10.803583449300001,10.8674192867,11.2849901196,0.0835731191926,0.687413513643,0.100786340962,0.780221974471,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_7_0.h5
cnn,all,pca,6,origin,10.779856450399999,11.793974804300001,11.123204601900001,0.0922140769475,0.651372952307,0.102086294822,0.6948047769589999,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_4_0.h5
cnn,all,fa,2,origin,11.409832335699999,11.0719664145,11.545527231900001,0.099703753402,0.7401703593119999,0.103248955383,0.7866827093109999,./logs/0aa345c8-316a-11e8-9d5f-d094662bd47d/best_model_1_0.h5
cnn,all,fa,20,origin,10.974046135999998,10.894777626600002,11.570564371700002,0.1083972532,0.7289553191120001,0.10329655453600001,0.7323409837379999,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_19_3.h5
cnn,all,fa,4,origin,11.6261007961,11.7764435905,11.1947859394,0.13037946535999995,0.8573520030740001,0.104301967203,0.8197165659669999,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_3_1.h5
cnn,all,fa,2,origin,11.334014605,11.0634281432,11.8680017752,0.0991900370552,0.717486358749,0.1043739447,0.776614789314,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_1_0.h5
cnn,all,fa,10,origin,10.897966101300002,10.759498146099999,12.6769210601,0.09247335949439996,0.686926514394,0.106813069072,0.741717560776,./logs/338d0c64-318b-11e8-b2cc-d094662bd47d/best_model_5_1.h5
cnn,all,fa,14,origin,8.52658272,10.7531215445,11.8362895894,0.06712869167550001,0.705060889729,0.10767217308299999,0.759760162219,./logs/a3eb5c68-3faa-11e8-b6a5-d094662bd47d/model_13_0.h5
