model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,all,pca,26,origin,9.41415353793,10.2933599499,14.366680622899999,0.0823291204702,0.6652516631459999,0.119853361582,0.7639090603650001,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_12_0.h5
cnn,all,pca,22,origin,7.8190319184,10.1340563896,14.4714546078,0.0654220689721,0.640682745982,0.119990186,0.765572778085,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_20_0.h5
cnn,all,fa,12,origin,10.018311102,10.5428497476,14.314842061199998,0.08430551962300001,0.667686357543,0.120613454204,0.735827313791,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_11_3.h5
cnn,all,fa,14,origin,9.56612178328,10.1674882759,14.0195726231,0.08516205777210001,0.670925914574,0.12183484345899999,0.73588634994,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_7_0.h5
cnn,all,fa,10,origin,10.3321670404,10.9691175612,14.181106635799999,0.09658353004589999,0.6815229518479999,0.123679507863,0.7481822963629999,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_5_0.h5
cnn,all,fa,18,origin,9.080419481629999,9.86776574472,13.6243197746,0.0774697530722,0.651809616752,0.12443299366,0.775355959682,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_17_2.h5
cnn,all,pca,26,origin,8.55431888739,10.0511884146,14.188127427000001,0.0909871718417,0.731847678564,0.12529353129,0.806610168536,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_24_1.h5
cnn,all,fa,10,origin,9.98668240261,10.5999042774,13.9338457371,0.0985148892559,0.672843138097,0.12546320396500002,0.7653198433249999,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_9_2.h5
cnn,all,pca,14,origin,10.8282464654,11.4925926022,15.024849910599999,0.104889549744,0.7163901661450001,0.126512860403,0.7539571624979999,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_6_2.h5
cnn,all,fa,22,origin,9.10758805405,10.104667368,13.8922190944,0.0778937180638,0.664338017655,0.12759343025999995,0.760523852201,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_11_0.h5
cnn,all,pca,16,origin,9.61723033558,10.2565622044,14.233737027,0.0863898577882,0.6818909769670001,0.128083871797,0.764946317966,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_14_3.h5
cnn,all,pca,14,origin,8.199977330369999,10.2955504409,14.7290170061,0.0701789013558,0.64723259835,0.128112820641,0.752395119806,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_12_0.h5
cnn,all,pca,18,origin,11.345395015,11.9808302891,14.9227331464,0.118424525969,0.77027997837,0.12849260330999998,0.768280215566,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_16_7.h5
cnn,all,pca,30,origin,10.896954295999999,11.624239015899999,14.164068675,0.109225491379,0.7426399481839999,0.130237796565,0.77463143367,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_14_3.h5
cnn,all,pca,18,origin,11.142065976700001,11.598284019000001,14.6987811947,0.113363584986,0.739724964394,0.13248398982999998,0.780205961726,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_8_3.h5
cnn,all,fa,28,origin,9.45942531999,10.433513338600001,14.0343666359,0.089473442844,0.662599021404,0.134119579801,0.8089761093960001,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_27_3.h5
cnn,all,fa,30,origin,9.54038959917,10.0026695175,14.589387218299999,0.08585951297139999,0.651001665383,0.14027507097300002,0.779644276007,./logs/a3eb5c68-3faa-11e8-a1bf-d094662bd47d/model_29_4.h5
cnn,all,pca,10,origin,10.1127960281,10.9754521104,14.9565823946,0.096042845901,0.6993355831129999,0.146393414018,0.781578194768,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_4_1.h5
cnn,all,fa,26,origin,9.80467389926,10.907994363199997,14.8870829493,0.100969586068,0.6808054419149999,0.151684816656,0.8094253287890001,./logs/4864a45c-318c-11e8-9556-d094662bd47d/best_model_13_0.h5
cnn,all,tca,2,origin,10.887548538699999,11.964801751,15.8890736029,0.10532913052699999,0.720712393068,0.155190812147,0.805760820813,./logs/0aa35f18-316a-11e8-b4b9-d094662bd47d/best_model_2_0.h5
