model_choice,feature_choice,reducer_choice,n_components,y_scale,train_rmse,val_rmse,test_rmse,s_kl,s_rmlse,t_kl,t_rmlse,model_path
cnn,all,pca,10,False,9.886339131647993,10.86396490253272,11.070920652467885,0.09179258861857634,0.697763188701849,0.09048037839560086,0.6872932893705291,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_6_0.h5
cnn,all,pca,18,False,10.326289230815826,10.612950745637164,11.241093855987545,0.0941592997004641,0.7000158401782269,0.0912658613641834,0.6897508105637401,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_12_2.h5
cnn,all,fa,6,False,9.87195502447702,10.895795866139382,11.06981265674946,0.08779663081377212,0.6420926911596487,0.09304494196935992,0.7309720274951726,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_4_0.h5
cnn,all,pca,22,False,9.065258330034967,10.089062748706947,11.186737276791051,0.0796147599946953,0.6567883495145598,0.09339530067350232,0.7039901409465095,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_15_0.h5
cnn,all,pca,26,False,9.289716531007926,9.927331028550103,11.21046568952021,0.08361573810514873,0.660972284517195,0.09360340984604117,0.6655179883758744,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_18_0.h5
cnn,all,fa,14,False,9.000472160004668,9.837190895548417,11.13811212756521,0.08044232427466183,0.695279425512,0.09438224870396594,0.6665857389348777,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_10_0.h5
cnn,all,fa,10,False,9.314329766379235,10.111327347838701,11.085089168808599,0.08315879193861142,0.678450928440381,0.09506434546761004,0.6821140493091645,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_7_0.h5
cnn,all,fa,2,False,11.026484190969965,11.46397198948173,11.404755068759682,0.11150617906764132,0.7256971912383713,0.09653993400827138,0.7278291100720838,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_1_0.h5
cnn,all,tca,6,False,10.905404908428642,11.481937521524042,11.038625255941865,0.10676626499173665,0.7564314923904146,0.09717716438647003,0.7173324898685943,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_5_2.h5
cnn,all,tca,22,False,8.605373641868447,9.65925943740876,10.976375463923148,0.07217959619629236,0.6658329789586563,0.09736773292866338,0.6914555181491043,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_17_0.h5
cnn,all,tca,26,False,10.191383421377832,11.39506283388811,10.661001580748783,0.09297388240384023,0.6392091970791078,0.09975431536141308,0.6840177181597419,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_20_0.h5
cnn,all,pca,6,False,10.285133001783443,11.14363335371764,11.341497055791782,0.09780693376223151,0.6899912867749226,0.10086221327595,0.7152088932661178,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_3_0.h5
cnn,all,fa,26,False,9.059278635051031,9.98633476850146,12.134991127977147,0.07594266728978633,0.6661206553751433,0.10169082760141678,0.6923739165393349,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_19_0.h5
cnn,all,tca,2,False,12.677736200158785,14.181548526500581,15.266220134146515,0.15070426309621643,0.8516851632653586,0.19669922125054015,0.8104390917358542,./logs/42dfdbc0-30f9-11e8-8c96-d094662bd47d.h5/best_model_2_0.h5
